fid,confidence,metadata,class,source,reviewed,code,created_by
10907,"5",,2,square,,METPOL,kanoa
10908,"5",,3,square,,GREROB,kanoa
10909,"5",,3,square,,GREROB,kanoa
10910,"5",,3,square,,GREROB,kanoa
10911,"5",,2,square,,METPOL,kanoa
10912,"5",,2,square,,METPOL,kanoa
10913,"5",,3,square,,GREROB,kanoa
10914,"5",,3,square,,GREROB,kanoa
10915,"5",,2,square,,METPOL,kanoa
10916,"5",,2,square,,METPOL,kanoa
10917,"5",,2,square,,METPOL,kanoa
10918,"5",,3,square,,GREROB,kanoa
10919,"5",,3,square,,GREROB,kanoa
10920,"3",,4,square,,DIOSAN,kanoa
10921,"5",,3,square,,GREROB,kanoa
10922,"5",,3,square,,GREROB,kanoa
10923,"5",,3,square,,GREROB,kanoa
10924,"5",,2,square,,METPOL,kanoa
10925,"5",,4,square,,DIOSAN,kanoa
10926,"5",,3,square,,GREROB,kanoa
10927,"5",,3,square,,GREROB,kanoa
10928,"5",,0,square,,STDDED,kanoa
10929,"5",,3,square,,GREROB,kanoa
10930,"5",,3,square,,GREROB,kanoa
10931,"5",,3,square,,GREROB,kanoa
10932,"3",,4,square,,DIOSAN,kanoa
10933,"5",,4,square,,DIOSAN,kanoa
10934,"5",,3,square,,GREROB,kanoa
10935,"5",,3,square,,GREROB,kanoa
10936,"5",,4,square,,DIOSAN,kanoa
10937,"5",,3,square,,GREROB,kanoa
10938,"5",,4,square,,DIOSAN,kanoa
10939,"5",,3,square,,GREROB,kanoa
10940,"5",,3,square,,GREROB,kanoa
10941,"5",,2,square,,METPOL,kanoa
10942,"5",Mixed,3,square,,GREROB,kanoa
10943,"5",,4,square,,DIOSAN,kanoa
10944,"5",,3,square,,GREROB,kanoa
10945,"5",,3,square,,GREROB,kanoa
10946,"5",,3,square,,GREROB,kanoa
10947,"5",,4,square,,DIOSAN,kanoa
10948,"5",,3,square,,GREROB,kanoa
10949,"5",,3,square,,GREROB,kanoa
10950,"5",,3,square,,GREROB,kanoa
10951,"5",,3,square,,GREROB,kanoa
10952,"5",,3,square,,GREROB,kanoa
10953,"5",,3,square,,GREROB,kanoa
10954,"5",,3,square,,GREROB,kanoa
10955,"5",,3,square,,GREROB,kanoa
10956,"5",,3,square,,GREROB,kanoa
10957,"5",,2,square,,METPOL,kanoa
10958,"5",,2,square,,METPOL,kanoa
10959,"5",,3,square,,GREROB,kanoa
10960,"5",,3,square,,GREROB,kanoa
10961,"5",,3,square,,GREROB,kanoa
10962,"5",,4,square,,DIOSAN,kanoa
10963,"5",,3,square,,GREROB,kanoa
10964,"5",,3,square,,GREROB,kanoa
10965,"5",,3,square,,GREROB,kanoa
10966,"5",,3,square,,GREROB,kanoa
10967,"5",,2,square,,METPOL,kanoa
10968,"5",METPOL,0,square,,STDDED,kanoa
10969,"5",,2,square,,METPOL,kanoa
10970,"5",,4,square,,DIOSAN,kanoa
10971,"5",,4,square,,DIOSAN,kanoa
10972,"5",,2,square,,METPOL,kanoa
10973,"5",,4,square,,DIOSAN,kanoa
10974,"5",,3,square,,GREROB,kanoa
10975,"5",,0,square,,UNPRED,kanoa
10976,"5",,4,square,,DIOSAN,kanoa
10977,"5",,3,square,,GREROB,kanoa
10978,"5",,2,square,,METPOL,kanoa
10979,"5",,4,square,,DIOSAN,kanoa
10980,"5",,4,square,,DIOSAN,kanoa
10981,"5",,0,square,,UNPRED,kanoa
10982,"5",,3,square,,GREROB,kanoa
10983,"5",,3,square,,GREROB,kanoa
10984,"5",,3,square,,GREROB,kanoa
10985,"5",,2,square,,METPOL,kanoa
10986,"5",,4,square,,DIOSAN,kanoa
10987,"5",,3,square,,GREROB,kanoa
10988,"5",,3,square,,GREROB,kanoa
10989,"5",,3,square,,GREROB,kanoa
10990,"5",,3,square,,GREROB,kanoa
10991,"5",,3,square,,GREROB,kanoa
10992,"5",,3,square,,GREROB,kanoa
10993,"5",,3,square,,GREROB,kanoa
10994,"5",,3,square,,GREROB,kanoa
10995,"5",,3,square,,GREROB,kanoa
10996,"5",,3,square,,GREROB,kanoa
10997,"5",,3,square,,GREROB,kanoa
10998,"5",,3,square,,GREROB,kanoa
10999,"5",,3,square,,GREROB,kanoa
11000,"5",,3,square,,GREROB,kanoa
11001,"5",,3,square,,GREROB,kanoa
11002,"5",,3,square,,GREROB,kanoa
11003,"5",,2,square,,METPOL,kanoa
11004,"5",,3,square,,GREROB,kanoa
11005,"5",,4,square,,DIOSAN,kanoa
11006,"5",,0,square,,STDDED,kanoa
11007,"5",,3,square,,GREROB,kanoa
11008,"5",,3,square,,GREROB,kanoa
11009,"5",,4,square,,DIOSAN,kanoa
11010,"5",,3,square,,GREROB,kanoa
11011,"5",,3,square,,GREROB,kanoa
11012,"5",,3,square,,GREROB,kanoa
11013,"5",,3,square,,GREROB,kanoa
11014,"5",,3,square,,GREROB,kanoa
11015,"5",,1,square,,JACMIM,kanoa
11016,"5",,3,square,,GREROB,kanoa
11017,"5",,3,square,,GREROB,kanoa
11018,"5",,3,square,,GREROB,kanoa
11019,"5",,3,square,,GREROB,kanoa
11020,"5",,2,square,,METPOL,kanoa
11021,"5",,2,square,,METPOL,kanoa
11022,"5",,3,square,,GREROB,kanoa
11023,"5",,3,square,,GREROB,kanoa
11024,"5",,3,square,,GREROB,kanoa
11025,"5",,3,square,,GREROB,kanoa
11026,"5",,0,square,,STDDED,kanoa
11027,"5",,3,square,,GREROB,kanoa
11028,"5",,3,square,,GREROB,kanoa
11029,"5",,4,square,,DIOSAN,kanoa
11030,"5",,3,square,,GREROB,kanoa
11031,"5",,0,square,,STDDED,kanoa
11032,"5",,0,square,,UNPRED,kanoa
11033,"5",,3,square,,GREROB,kanoa
11034,"5",,2,square,,METPOL,kanoa
11035,"5",,2,square,,METPOL,kanoa
11036,"5",,3,square,,GREROB,kanoa
11037,"5",,3,square,,GREROB,kanoa
11038,"5",,3,square,,GREROB,kanoa
11039,"5",,3,square,,GREROB,kanoa
11040,"5",,0,square,,FLNDED,kanoa
11041,"5",,3,square,,GREROB,kanoa
11042,"5",,3,square,,GREROB,kanoa
11043,"5",,3,square,,GREROB,kanoa
11044,"5",,3,square,,GREROB,kanoa
11045,"5",,1,square,,JACMIM,kanoa
11046,"5",,3,square,,GREROB,kanoa
11047,"5",,3,square,,GREROB,kanoa
11048,"5",,4,square,,DIOSAN,kanoa
11049,"5",,3,square,,GREROB,kanoa
11050,"5",,3,square,,GREROB,kanoa
11051,"5",,3,square,,GREROB,kanoa
11052,"5",,3,square,,GREROB,kanoa
11053,"5",,3,square,,GREROB,kanoa
11054,"5",,3,square,,GREROB,kanoa
11055,"5",,3,square,,GREROB,kanoa
11056,"5",,3,square,,GREROB,kanoa
11057,"5",,3,square,,GREROB,kanoa
11058,"5",,3,square,,GREROB,kanoa
11059,"5",,1,square,,JACMIM,kanoa
11060,"5",,3,square,,GREROB,kanoa
11061,"5",,3,square,,GREROB,kanoa
11062,"5",,0,square,,STDDED,kanoa
11063,"5",,3,square,,GREROB,kanoa
11064,"5",,4,square,,DIOSAN,kanoa
11065,"5",,3,square,,GREROB,kanoa
11066,"5",,3,square,,GREROB,kanoa
11067,"5",,4,square,,DIOSAN,kanoa
11068,"5",,2,square,,METPOL,kanoa
11069,"5",,3,square,,GREROB,kanoa
11070,"5",METPOL,0,square,,STDDED,kanoa
11071,"5",,3,square,,GREROB,kanoa
11072,"5",,3,square,,GREROB,kanoa
11073,"5",,3,square,,GREROB,kanoa
11074,"5",,3,square,,GREROB,kanoa
11075,"5",,3,square,,GREROB,kanoa
11076,"5",,3,square,,GREROB,kanoa
11077,"5",,4,square,,DIOSAN,kanoa
11078,"5",,4,square,,DIOSAN,kanoa
11079,"5",,3,square,,GREROB,kanoa
11080,"5",,3,square,,GREROB,kanoa
11081,"5",,1,square,,JACMIM,kanoa
11082,"5",,3,square,,GREROB,kanoa
11083,"5",,3,square,,GREROB,kanoa
11084,"5",,3,square,,GREROB,kanoa
11085,"5",,3,square,,GREROB,kanoa
11086,"5",,3,square,,GREROB,kanoa
11087,"5",,4,square,,DIOSAN,kanoa
11088,"5",,0,square,,STDDED,kanoa
11089,"5",,3,square,,GREROB,kanoa
11090,"5",,3,square,,GREROB,kanoa
11091,"5",,2,square,,METPOL,kanoa
11092,"5",,3,square,,GREROB,kanoa
11093,"5",,3,square,,GREROB,kanoa
11094,"5",,3,square,,GREROB,kanoa
11095,"5",,3,square,,GREROB,kanoa
11096,"5",,4,square,,DIOSAN,kanoa
11097,"5",,0,square,,FLNDED,kanoa
11098,"5",,4,square,,DIOSAN,kanoa
11099,"5",,4,square,,DIOSAN,kanoa
11100,"5",,4,square,,DIOSAN,kanoa
11101,"5",,4,square,,DIOSAN,kanoa
11102,"5",,2,square,,METPOL,kanoa
11103,"5",,3,square,,GREROB,kanoa
11104,"5",,4,square,,DIOSAN,kanoa
11105,"5",,4,square,,DIOSAN,kanoa
11106,"5",,4,square,,DIOSAN,kanoa
11107,"5",,4,square,,DIOSAN,kanoa
11108,"5",,3,square,,GREROB,kanoa
11109,"5",,1,square,,JACMIM,kanoa
11110,"5",,4,square,,DIOSAN,kanoa
11111,"5",,4,square,,DIOSAN,kanoa
11112,"5",,2,square,,METPOL,kanoa
11113,"5",,3,square,,GREROB,kanoa
11114,"5",,3,square,,GREROB,kanoa
11115,"5",,3,square,,GREROB,kanoa
11116,"5",,3,square,,GREROB,kanoa
11117,"5",,3,square,,GREROB,kanoa
11118,"5",,4,square,,DIOSAN,kanoa
11119,"5",,4,square,,DIOSAN,kanoa
11120,"5",,4,square,,DIOSAN,kanoa
11121,"5",,3,square,,GREROB,kanoa
11122,"5",,3,square,,GREROB,kanoa
11123,"5",,2,square,,METPOL,kanoa
11124,"5",,3,square,,GREROB,kanoa
11125,"5",,3,square,,GREROB,kanoa
11126,"5",,3,square,,GREROB,kanoa
11127,"5",,3,square,,GREROB,kanoa
11128,"5",,2,square,,METPOL,kanoa
11129,"5",,4,square,,DIOSAN,kanoa
11130,"5",,3,square,,GREROB,kanoa
11131,"5",,3,square,,GREROB,kanoa
11132,"5",,4,square,,DIOSAN,kanoa
11133,"5",,2,square,,METPOL,kanoa
11134,"5",,2,square,,METPOL,kanoa
11135,"5",,3,square,,GREROB,kanoa
11136,"5",,3,square,,GREROB,kanoa
11137,"5",,2,square,,METPOL,kanoa
11138,"5",,2,square,,METPOL,kanoa
11139,"5",,2,square,,METPOL,kanoa
11140,"5",METPOL,0,square,,STDDED,kanoa
11141,"5",,0,square,,UNPRED,kanoa
11142,"5",,4,square,,DIOSAN,kanoa
11143,"5",,1,square,,JACMIM,kanoa
11144,"5",,1,square,,JACMIM,kanoa
11145,"5",,2,square,,METPOL,kanoa
11146,"5",,3,square,,GREROB,kanoa
11147,"5",,2,square,,METPOL,kanoa
11148,"5",,1,square,,JACMIM,kanoa
11149,"5",,1,square,,JACMIM,kanoa
11150,"5",,1,square,,JACMIM,kanoa
11151,"5",,3,square,,GREROB,kanoa
11152,"5",,3,square,,GREROB,kanoa
11153,"5",,3,square,,GREROB,kanoa
11154,"5",,3,square,,GREROB,kanoa
11155,"5",,1,square,,JACMIM,kanoa
11156,"5",,1,square,,JACMIM,kanoa
11157,"5",,1,square,,JACMIM,kanoa
11158,"4",,2,square,,METPOL,kanoa
11159,"5",,1,square,,JACMIM,kanoa
11160,"5",,3,square,,GREROB,kanoa
11161,"5",,3,square,,GREROB,kanoa
11162,"5",,3,square,,GREROB,kanoa
11163,"5",,2,square,,METPOL,kanoa
11164,"5",,0,square,,FLNDED,kanoa
11165,"5",,3,square,,GREROB,kanoa
11166,"5",,3,square,,GREROB,kanoa
11167,"5",,3,square,,GREROB,kanoa
11168,"5",,1,square,,JACMIM,kanoa
11169,"5",,4,square,,DIOSAN,kanoa
11170,"5",,4,square,,DIOSAN,kanoa
11171,"5",,0,square,,STDDED,kanoa
11172,"5",,2,square,,METPOL,kanoa
11173,"5",,2,square,,METPOL,kanoa
11174,"5",,2,square,,METPOL,kanoa
11175,"5",,4,square,,DIOSAN,kanoa
11176,"5",,0,square,,FLNDED,kanoa
11177,"5",,2,square,,METPOL,kanoa
11178,"5",,2,square,,METPOL,kanoa
11179,"5",,3,square,,GREROB,kanoa
11180,"5",,3,square,,GREROB,kanoa
11181,"5",,3,square,,GREROB,kanoa
11182,"5",,1,square,,JACMIM,kanoa
11183,"5",,3,square,,GREROB,kanoa
11184,"5",,3,square,,GREROB,kanoa
11185,"5",,4,square,,DIOSAN,kanoa
11186,"5",,4,square,,DIOSAN,kanoa
11187,"5",,3,square,,GREROB,kanoa
11188,"5",,2,square,,METPOL,kanoa
11189,"5",,3,square,,GREROB,kanoa
11190,"5",,3,square,,GREROB,kanoa
11191,"5",,2,square,,METPOL,kanoa
11192,"5",,2,square,,METPOL,kanoa
11193,"5",,1,square,,JACMIM,kanoa
11194,"5",,1,square,,JACMIM,kanoa
11195,"5",,4,square,,DIOSAN,kanoa
11196,"5",,3,square,,GREROB,kanoa
11197,"5",,3,square,,GREROB,kanoa
11198,"5",,3,square,,GREROB,kanoa
11199,"5",,3,square,,GREROB,kanoa
11200,"5",,3,square,,GREROB,kanoa
11201,"5",,4,square,,DIOSAN,kanoa
11202,"5",,3,square,,GREROB,kanoa
11203,"5",,3,square,,GREROB,kanoa
11204,"5",,0,square,,FLNDED,kanoa
11205,"5",,2,square,,METPOL,kanoa
11206,"5",,3,square,,GREROB,kanoa
11207,"5",,3,square,,GREROB,kanoa
11208,"5",,4,square,,DIOSAN,kanoa
11209,"5",,4,square,,DIOSAN,kanoa
11210,"5",,3,square,,GREROB,kanoa
11211,"5",,2,square,,METPOL,kanoa
11212,"5",,3,square,,GREROB,kanoa
11213,"5",,2,square,,METPOL,kanoa
11214,"5",,3,square,,GREROB,kanoa
11215,"5",,4,square,,DIOSAN,kanoa
11216,"5",,2,square,,METPOL,kanoa
11217,"5",,0,square,,STDDED,kanoa
11218,"5",,2,square,,METPOL,kanoa
11219,"5",,2,square,,METPOL,kanoa
11220,"5",,2,square,,METPOL,kanoa
11221,"5",,2,square,,METPOL,kanoa
11222,"5",,4,square,,DIOSAN,kanoa
11223,"5",,2,square,,METPOL,kanoa
11224,"5",,2,square,,METPOL,kanoa
11225,"5",,3,square,,GREROB,kanoa
11226,"5",,2,square,,METPOL,kanoa
11227,"5",,4,square,,DIOSAN,kanoa
11228,"5",,2,square,,METPOL,kanoa
11229,"5",,2,square,,METPOL,kanoa
11230,"5",METPOL,0,square,,FLNDED,kanoa
11231,"5",,3,square,,GREROB,kanoa
11232,"5",,3,square,,GREROB,kanoa
11233,"5",,3,square,,GREROB,kanoa
11234,"5",,3,square,,GREROB,kanoa
11235,"5",,3,square,,GREROB,kanoa
11236,"5",,3,square,,GREROB,kanoa
11237,"5",METPOL,0,square,,FLNDED,kanoa
11238,"5",,3,square,,GREROB,kanoa
11239,"5",,3,square,,GREROB,kanoa
11240,"5",,3,square,,GREROB,kanoa
11241,"5",,3,square,,GREROB,kanoa
11242,"5",,3,square,,GREROB,kanoa
11243,"5",,3,square,,GREROB,kanoa
11244,"5",,3,square,,GREROB,kanoa
11245,"5",,2,square,,METPOL,kanoa
11246,"5",,2,square,,METPOL,kanoa
11247,"5",,2,square,,METPOL,kanoa
11248,"5",,3,square,,GREROB,kanoa
11249,"5",,3,square,,GREROB,kanoa
11250,"5",,3,square,,GREROB,kanoa
11251,"5",,2,square,,METPOL,kanoa
11252,"5",,4,square,,DIOSAN,kanoa
11253,"5",,4,square,,DIOSAN,kanoa
11254,"5",,3,square,,GREROB,kanoa
11255,"5",,2,square,,METPOL,kanoa
11256,"5",,2,square,,METPOL,kanoa
11257,"5",,3,square,,GREROB,kanoa
11258,"5",,2,square,,METPOL,kanoa
11259,"5",,1,square,,JACMIM,kanoa
11260,"5",,1,square,,JACMIM,kanoa
11261,"5",,3,square,,GREROB,kanoa
11262,"5",,3,square,,GREROB,kanoa
11263,"5",,3,square,,GREROB,kanoa
11264,"5",,3,square,,GREROB,kanoa
11265,"5",,3,square,,GREROB,kanoa
11266,"5",,3,square,,GREROB,kanoa
11267,"5",,4,square,,DIOSAN,kanoa
11268,"5",,3,square,,GREROB,kanoa
11269,"5",,3,square,,GREROB,kanoa
11270,"5",,3,square,,GREROB,kanoa
11271,"5",,3,square,,GREROB,kanoa
11272,"5",,0,square,,FLNDED,kanoa
11273,"5",,3,square,,GREROB,kanoa
11274,"5",,3,square,,GREROB,kanoa
11275,"5",,3,square,,GREROB,kanoa
11276,"5",,3,square,,GREROB,kanoa
11277,"5",,3,square,,GREROB,kanoa
11278,"5",,3,square,,GREROB,kanoa
11279,"5",,3,square,,GREROB,kanoa
11280,"5",,3,square,,GREROB,kanoa
11281,"5",,4,square,,DIOSAN,kanoa
11282,"5",,1,square,,JACMIM,kanoa
11283,"5",,3,square,,GREROB,kanoa
11284,"5",,3,square,,GREROB,kanoa
11285,"5",,2,square,,METPOL,kanoa
11286,"5",,2,square,,METPOL,kanoa
11287,"5",,3,square,,GREROB,kanoa
11288,"5",,3,square,,GREROB,kanoa
11289,"5",,3,square,,GREROB,kanoa
11290,"5",,3,square,,GREROB,kanoa
11291,"5",,3,square,,GREROB,kanoa
11292,"5",,3,square,,GREROB,kanoa
11293,"5",,3,square,,GREROB,kanoa
11294,"5",,2,square,,METPOL,kanoa
11295,"5",,3,square,,GREROB,kanoa
11296,"5",,3,square,,GREROB,kanoa
11297,"5",,3,square,,GREROB,kanoa
11298,"5",,3,square,,GREROB,kanoa
11299,"5",,1,square,,JACMIM,kanoa
11300,"5",,3,square,,GREROB,kanoa
11301,"5",,4,square,,DIOSAN,kanoa
11302,"5",,4,square,,DIOSAN,kanoa
11303,"5",,2,square,,METPOL,kanoa
11304,"5",,3,square,,GREROB,kanoa
11305,"5",,3,square,,GREROB,kanoa
11306,"5",,1,square,,JACMIM,kanoa
11307,"5",,2,square,,METPOL,kanoa
11308,"5",,3,square,,GREROB,kanoa
11309,"5",,3,square,,GREROB,kanoa
11310,"5",,2,square,,METPOL,kanoa
11311,"5",,2,square,,METPOL,kanoa
11312,"5",,3,square,,GREROB,kanoa
11313,"5",,3,square,,GREROB,kanoa
11314,"5",,3,square,,GREROB,kanoa
11315,"5",,3,square,,GREROB,kanoa
11316,"5",,4,square,,DIOSAN,kanoa
11317,"5",,4,square,,DIOSAN,kanoa
11318,"5",,4,square,,DIOSAN,kanoa
11319,"5",,0,square,,STDDED,kanoa
11320,"5",,3,square,,GREROB,kanoa
11321,"5",,3,square,,GREROB,kanoa
11322,"5",,3,square,,GREROB,kanoa
11323,"5",,4,square,,DIOSAN,kanoa
11324,"5",,4,square,,DIOSAN,kanoa
11325,"5",,3,square,,GREROB,kanoa
11326,"5",,3,square,,GREROB,kanoa
11327,"5",,4,square,,DIOSAN,kanoa
11328,"5",,3,square,,GREROB,kanoa
11329,"5",,3,square,,GREROB,kanoa
11330,"5",,3,square,,GREROB,kanoa
11331,"5",,3,square,,GREROB,kanoa
11332,"5",,3,square,,GREROB,kanoa
11333,"5",,3,square,,GREROB,kanoa
11334,"5",,4,square,,DIOSAN,kanoa
11335,"5",,3,square,,GREROB,kanoa
11336,"5",,3,square,,GREROB,kanoa
11337,"5",,3,square,,GREROB,kanoa
11338,"5",,2,square,,METPOL,kanoa
11339,"5",,4,square,,DIOSAN,kanoa
11340,"5",,3,square,,GREROB,kanoa
11341,"5",,3,square,,GREROB,kanoa
11342,"5",,3,square,,GREROB,kanoa
11343,"5",,4,square,,DIOSAN,kanoa
11344,"5",,3,square,,GREROB,kanoa
11345,"5",,3,square,,GREROB,kanoa
11346,"5",,4,square,,DIOSAN,kanoa
11347,"5",,3,square,,GREROB,kanoa
11348,"5",,0,square,,STDDED,kanoa
11349,"5",,3,square,,GREROB,kanoa
11350,"5",,4,square,,DIOSAN,kanoa
11351,"5",,4,square,,DIOSAN,kanoa
11352,"5",,4,square,,DIOSAN,kanoa
11353,"5",,4,square,,DIOSAN,kanoa
11354,"5",,0,square,,STDDED,kanoa
11355,"5",,4,square,,DIOSAN,kanoa
11356,"5",,3,square,,GREROB,kanoa
11357,"5",,4,square,,DIOSAN,kanoa
11358,"5",,4,square,,DIOSAN,kanoa
11359,"5",,4,square,,DIOSAN,kanoa
11360,"5",,3,square,,GREROB,kanoa
11361,"5",,4,square,,DIOSAN,kanoa
11362,"5",,2,square,,METPOL,kanoa
11363,"5",,3,square,,GREROB,kanoa
11364,"5",,3,square,,GREROB,kanoa
11365,"5",,3,square,,GREROB,kanoa
11366,"5",,4,square,,DIOSAN,kanoa
11367,"5",,2,square,,METPOL,kanoa
11368,"5",,4,square,,DIOSAN,kanoa
11369,"5",,4,square,,DIOSAN,kanoa
11370,"5",,3,square,,GREROB,kanoa
11371,"5",,3,square,,GREROB,kanoa
11372,"5",,3,square,,GREROB,kanoa
11373,"5",,3,square,,GREROB,kanoa
11374,"5",,3,square,,GREROB,kanoa
11375,"5",,4,square,,DIOSAN,kanoa
11376,"5",,4,square,,DIOSAN,kanoa
11377,"5",,3,square,,GREROB,kanoa
11378,"5",,3,square,,GREROB,kanoa
11379,"5",,4,square,,DIOSAN,kanoa
11380,"5",,3,square,,GREROB,kanoa
11381,"5",,3,square,,GREROB,kanoa
11382,"5",,3,square,,GREROB,kanoa
11383,"5",,3,square,,GREROB,kanoa
11384,"5",,2,square,,METPOL,kanoa
11385,"5",,4,square,,DIOSAN,kanoa
11386,"5",,4,square,,DIOSAN,kanoa
11387,"5",,3,square,,GREROB,kanoa
11388,"5",,3,square,,GREROB,kanoa
11389,"5",,3,square,,GREROB,kanoa
11390,"5",,4,square,,DIOSAN,kanoa
11391,"5",,3,square,,GREROB,kanoa
11392,"5",,3,square,,GREROB,kanoa
11393,"5",,3,square,,GREROB,kanoa
11394,"4",,4,square,,DIOSAN,kanoa
11395,"5",,4,square,,DIOSAN,kanoa
11396,"5",,3,square,,GREROB,kanoa
11397,"5",,3,square,,GREROB,kanoa
11398,"5",,3,square,,GREROB,kanoa
11399,"5",,3,square,,GREROB,kanoa
11400,"5",,3,square,,GREROB,kanoa
11401,"5",,3,square,,GREROB,kanoa
11402,"5",,3,square,,GREROB,kanoa
11403,"5",,3,square,,GREROB,kanoa
11404,"5",,3,square,,GREROB,kanoa
11405,"5",,4,square,,DIOSAN,kanoa
11406,"5",,3,square,,GREROB,kanoa
11407,"5",,4,square,,DIOSAN,kanoa
11408,"5",,3,square,,GREROB,kanoa
11409,"5",,3,square,,GREROB,kanoa
11410,"5",,3,square,,GREROB,kanoa
11411,"5",,3,square,,GREROB,kanoa
11412,"5",,4,square,,DIOSAN,kanoa
11413,"5",,4,square,,DIOSAN,kanoa
11414,"5",,4,square,,DIOSAN,kanoa
11415,"5",,3,square,,GREROB,kanoa
11416,"5",,0,square,,FLNDED,kanoa
11417,"5",,1,square,,PLASAN,kanoa
11418,"5",,1,square,,PLASAN,kanoa
11419,"5",,4,square,,DIOSAN,kanoa
11420,"5",,4,square,,DIOSAN,kanoa
11421,"5",,4,square,,DIOSAN,kanoa
11422,"5",,4,square,,DIOSAN,kanoa
11423,"5",,4,square,,DIOSAN,kanoa
11424,"5",,4,square,,DIOSAN,kanoa
11425,"5",,4,square,,DIOSAN,kanoa
11426,"5",,0,square,,FLNDED,kanoa
11427,"5",,3,square,,GREROB,kanoa
11428,"5",,3,square,,GREROB,kanoa
11429,"5",,4,square,,DIOSAN,kanoa
11430,"5",,4,square,,DIOSAN,kanoa
11431,"5",,3,square,,GREROB,kanoa
11432,"5",,3,square,,GREROB,kanoa
11433,"5",,4,square,,DIOSAN,kanoa
11434,"5",,3,square,,GREROB,kanoa
11435,"5",,3,square,,GREROB,kanoa
11436,"5",,3,square,,GREROB,kanoa
11437,"5",,3,square,,GREROB,kanoa
11438,"5",,3,square,,GREROB,kanoa
11439,"5",,4,square,,DIOSAN,kanoa
11440,"5",,2,square,,METPOL,kanoa
11441,"5",,2,square,,METPOL,kanoa
11442,"5",,3,square,,GREROB,kanoa
11443,"5",,3,square,,GREROB,kanoa
11444,"5",,2,square,,METPOL,kanoa
11445,"5",,4,square,,DIOSAN,kanoa
11446,"5",,4,square,,DIOSAN,kanoa
11447,"5",,4,square,,DIOSAN,kanoa
11448,"5",,0,square,,UNPRED,kanoa
11449,"5",,4,square,,DIOSAN,kanoa
11450,"5",,4,square,,DIOSAN,kanoa
11451,"5",,3,square,,GREROB,kanoa
11452,"5",,3,square,,GREROB,kanoa
11453,"5",,3,square,,GREROB,kanoa
11454,"5",,4,square,,DIOSAN,kanoa
11455,"5",,4,square,,DIOSAN,kanoa
11456,"5",,1,square,,JACMIM,kanoa
11457,"5",,3,square,,GREROB,kanoa
11458,"5",,4,square,,DIOSAN,kanoa
11459,"5",,4,square,,DIOSAN,kanoa
11460,"5",,2,square,,METPOL,kanoa
11461,"5",,4,square,,DIOSAN,kanoa
11462,"5",,4,square,,DIOSAN,kanoa
11463,"5",,4,square,,DIOSAN,kanoa
11464,"5",,4,square,,DIOSAN,kanoa
11465,"5",,4,square,,DIOSAN,kanoa
11466,"5",,0,square,,STDDED,kanoa
11467,"5",,3,square,,GREROB,kanoa
11468,"5",,4,square,,DIOSAN,kanoa
11469,"5",,4,square,,DIOSAN,kanoa
11470,"5",,4,square,,DIOSAN,kanoa
11471,"5",,4,square,,DIOSAN,kanoa
11472,"5",,4,square,,DIOSAN,kanoa
11473,"5",,2,square,,METPOL,kanoa
11474,"5",,2,square,,METPOL,kanoa
11475,"5",,4,square,,DIOSAN,kanoa
11476,"5",,0,square,,FLNDED,kanoa
11477,"5",,2,square,,METPOL,kanoa
11478,"5",,2,square,,METPOL,kanoa
11479,"5",,2,square,,METPOL,kanoa
11480,"5",,4,square,,DIOSAN,kanoa
11481,"5",,2,square,,METPOL,kanoa
11482,"5",,2,square,,METPOL,kanoa
11483,"5",,4,square,,DIOSAN,kanoa
11484,"5",,2,square,,METPOL,kanoa
11485,"5",,4,square,,DIOSAN,kanoa
11486,"5",,4,square,,DIOSAN,kanoa
11487,"5",,4,square,,DIOSAN,kanoa
11488,"5",,3,square,,GREROB,kanoa
11489,"5",,2,square,,METPOL,kanoa
11490,"5",,4,square,,DIOSAN,kanoa
11491,"5",,4,square,,DIOSAN,kanoa
11492,"5",,4,square,,DIOSAN,kanoa
11493,"5",,4,square,,DIOSAN,kanoa
11494,"5",,4,square,,DIOSAN,kanoa
11495,"5",,3,square,,GREROB,kanoa
11496,"5",,3,square,,GREROB,kanoa
11497,"5",,3,square,,GREROB,kanoa
11498,"5",,4,square,,DIOSAN,kanoa
11499,"5",,4,square,,DIOSAN,kanoa
11500,"5",,2,square,,METPOL,kanoa
11501,"5",,2,square,,METPOL,kanoa
11502,"5",,2,square,,METPOL,kanoa
11503,"5",,3,square,,GREROB,kanoa
11504,"5",,2,square,,METPOL,kanoa
11505,"5",,2,square,,METPOL,kanoa
11506,"5",,0,square,,UNPRED,kanoa
11507,"5",,3,square,,GREROB,kanoa
11508,"5",,2,square,,METPOL,kanoa
11509,"5",,3,square,,GREROB,kanoa
11510,"5",,4,square,,DIOSAN,kanoa
11511,"5",,4,square,,DIOSAN,kanoa
11512,"5",,4,square,,DIOSAN,kanoa
11513,"5",,3,square,,GREROB,kanoa
11514,"5",,3,square,,GREROB,kanoa
11515,"5",,2,square,,METPOL,kanoa
11516,"5",,3,square,,GREROB,kanoa
11517,"5",,2,square,,METPOL,kanoa
11518,"5",,3,square,,GREROB,kanoa
11519,"5",,3,square,,GREROB,kanoa
11520,"5",,4,square,,DIOSAN,kanoa
11521,"5",,4,square,,DIOSAN,kanoa
11522,"5",,0,square,,FLNDED,kanoa
11523,"5",,3,square,,GREROB,kanoa
11524,"5",,2,square,,METPOL,kanoa
11525,"5",,3,square,,GREROB,kanoa
